,running_saber11,running_sisben,spadies_any,tr
1151,76,-13.830000915527343,1,0
1152,42,,1,1
1153,42,29.289999923706056,0,1
1154,25,,0,1
1155,-23,11.009998626708985,0,0
1156,69,,1,1
1157,55,,1,1
1158,39,,1,1
1159,53,,1,1
1160,12,,0,1
1161,47,,0,1
1162,-35,1.4599993896484378,0,0
1163,43,,0,1
1164,49,,1,1
1165,60,-16.580001525878906,1,0
1166,64,,1,1
1167,23,,0,1
1168,19,,0,1
1169,-17,14.959999389648438,1,0
1170,91,8.730000457763673,1,1
1171,77,,1,1
1172,66,,1,1
1173,67,-18.209998779296875,0,0
1174,-1,13.829998321533203,1,0
1175,90,,1,1
1176,10,,0,1
1177,30,,0,1
1178,57,-8.569998779296874,0,0
1179,80,,1,1
1180,46,,1,1
1181,55,-5.450000457763672,1,0
1182,-45,33.4400008392334,0,0
1183,48,,0,1
1184,60,,1,1
1185,13,-7.039999999999999,0,0
1186,40,,0,1
1187,44,,1,1
1188,22,,1,1
1189,-22,1.4799998474121097,0,0
1190,99,,1,1
1191,105,,1,1
1192,55,,1,1
1193,80,,0,1
1194,50,-11.179999389648437,1,0
1195,72,,1,1
1196,53,-9.120001831054687,0,0
1197,58,,1,1
1198,-44,,0,0
1199,58,,1,1
1200,44,,0,1
1201,37,-14.769996337890625,1,0
1202,-28,,0,0
1203,46,,0,1
1204,33,-9.499999084472655,0,0
1205,42,,1,1
1206,109,,1,1
1207,12,2.310001678466797,0,1
1208,7,32.269999999999996,1,1
1209,48,,0,1
1210,78,,1,1
1211,66,,1,1
1212,58,,0,1
1213,24,,1,1
1214,38,,0,1
1215,55,,0,1
1216,69,,1,1
1217,35,,1,1
1218,-21,,0,0
1219,71,-19.40000061035156,1,0
1220,71,,1,1
1221,86,6.899999999999999,1,1
1222,98,,1,1
1223,57,6.189999542236329,0,1
1224,-105,45.63999969482422,0,0
1225,54,18.090001068115235,1,1
1226,6,,0,1
1227,102,-10.879996337890624,1,0
1228,23,,1,1
1229,-9,-6.339999237060546,1,0
1230,74,-7.609999694824218,0,0
1231,8,,1,1
1232,32,,0,1
1233,82,,1,1
1234,27,,0,1
1235,53,,1,1
1236,33,,0,1
1237,46,,0,1
1238,-35,10.669998474121094,1,0
1239,7,-1.280001678466796,1,0
1240,-8,,1,0
1241,22,,1,1
1242,67,-1.9900007629394523,1,0
1243,98,,0,1
1244,28,6.419999084472657,0,1
1245,59,,1,1
1246,88,,1,1
1247,38,,0,1
1248,138,,1,1
1249,34,,1,1
1250,73,,0,1
1251,46,,1,1
1252,-28,39.67000038146973,0,0
1253,78,14.259999237060548,1,1
1254,93,,1,1
1255,15,,0,1
1256,33,,1,1
1257,4,,1,1
1258,40,-9.389998474121093,0,0
1259,66,,0,1
1260,95,10.169998474121094,1,1
1261,5,0.669998474121094,0,1
1262,56,-21.150001525878906,0,0
1263,29,,1,1
1264,26,,0,1
1265,53,-3.2499990844726554,1,0
1266,18,48.91000015258789,1,1
1267,27,-12.66000274658203,0,0
1268,52,,1,1
1269,22,-16.569999389648437,1,0
1270,2,16.130000000000003,1,1
1271,-83,,1,0
1272,73,,1,1
1273,34,24.619999999999997,1,1
1274,-5,3.1299981689453134,1,0
1275,72,,1,1
1276,75,,1,1
1277,43,,1,1
1278,7,,0,1
1279,45,,1,1
1280,74,,0,1
1281,18,,0,1
1282,57,3.860001525878907,1,1
1283,22,,1,1
1284,59,,0,1
1285,32,,1,1
1286,117,,1,1
1287,26,10.360000915527344,1,1
1288,56,,0,1
1289,57,8.489998779296876,1,1
1290,18,-9.470000915527343,0,0
1291,7,,0,1
1292,10,10.469999313354492,1,1
1293,64,30.30000015258789,1,1
1294,4,,1,1
1295,-20,-3.009998321533203,1,0
1296,70,-3.510001220703124,1,0
1297,88,,1,1
1298,145,,1,1
1299,12,-11.23000244140625,1,0
1300,-2,-21.720000915527343,1,0
1301,64,,1,1
1302,5,,1,1
1303,79,,1,1
1304,41,,0,1
1305,16,9.200001068115235,1,1
1306,44,-18.609999694824218,0,0
1307,-8,,1,0
1308,43,32.019999465942384,1,1
1309,73,,1,1
1310,82,,1,1
1311,39,,1,1
1312,9,,0,1
1313,43,-8.66000274658203,1,0
1314,11,-3.6700010681152335,0,0
1315,15,,0,1
1316,68,,1,1
1317,17,,0,1
1318,94,,1,1
1319,14,14.829998321533203,0,1
1320,85,30.520000762939453,1,1
1321,-8,,0,0
1322,41,,0,1
1323,40,,1,1
1324,-8,34.53999931335449,1,0
1325,102,41.78000003814697,1,1
1326,89,,1,1
1327,25,,1,1
1328,41,,1,1
1329,58,,1,1
1330,18,11.480000457763673,1,1
1331,-3,27.010000534057617,0,0
1332,32,,1,1
1333,34,-15.889998474121093,1,0
1334,-16,,0,0
1335,36,,0,1
1336,69,-15.639998474121093,1,0
1337,116,,1,1
1338,20,,0,1
1339,83,,1,1
1340,85,,1,1
1341,36,-2.4900007629394523,1,0
1342,72,-6.580000915527343,1,0
1343,46,,1,1
1344,43,,1,1
1345,31,,0,1
1346,42,-7.879996337890624,1,0
1347,23,-4.839999237060546,0,0
1348,117,,0,1
1349,63,,1,1
1350,39,22.4,1,1
1351,103,,1,1
1352,74,,1,1
1353,47,12.689999542236329,0,1
1354,52,,1,1
1355,21,,0,1
1356,62,,1,1
1357,7,,0,1
1358,110,,1,1
1359,69,-34.05999755859375,1,0
1360,3,11.419999084472657,1,1
1361,50,,1,1
1362,41,,1,1
1363,40,,0,1
1364,48,,1,1
1365,28,6.329999999999998,1,1
1366,-2,-11.270003356933593,0,0
1367,59,,1,1
1368,63,,0,1
1369,-18,5.020000457763672,0,0
1370,92,,1,1
1371,-71,,0,0
1372,-53,20.770001373291016,1,0
1373,92,-21.55000274658203,1,0
1374,-45,25.13999969482422,1,0
1375,0,,0,1
1376,11,-15.550002136230468,1,0
1377,47,,1,1
1378,15,,1,1
1379,34,,1,1
1380,46,,0,1
1381,41,-6.330001525878906,1,0
1382,121,-31.139999084472656,1,0
1383,-23,,0,0
1384,41,29.50000030517578,1,1
1385,93,,1,1
1386,90,,1,1
1387,67,4.590001068115235,1,1
1388,42,,0,1
1389,27,,1,1
1390,-10,0.049999237060546875,1,0
1391,0,-6.740000762939452,1,0
1392,13,,0,1
1393,2,33.22999984741211,1,1
1394,78,,1,1
1395,9,,0,1
1396,126,,1,1
1397,6,,0,1
1398,54,,1,1
1399,124,,1,1
1400,20,23.35,1,1
1401,78,-3.2499990844726554,1,0
1402,62,14.21,1,1
1403,14,,1,1
1404,25,24.739998779296876,1,1
1405,9,18.149999618530273,0,1
1406,46,-13.830000915527343,1,0
1407,6,,0,1
1408,89,-7.900000610351562,1,0
1409,37,,1,1
1410,39,,1,1
1411,-34,,0,0
1412,20,,0,1
1413,59,,1,1
1414,49,,1,1
1415,91,,1,1
1416,68,,1,1
1417,43,,0,1
1418,57,9.009999999999998,1,1
1419,63,,0,1
1420,113,,1,1
1421,4,-9.900000610351562,0,0
1422,31,,0,1
1423,6,,0,1
1424,102,,1,1
1425,70,,1,1
1426,81,,1,1
1427,65,,1,1
1428,51,1.7200015258789065,1,1
1429,89,,1,1
1430,35,-6.8300018310546875,1,0
1431,65,-14.73999755859375,1,0
1432,6,,0,1
1433,86,,0,1
1434,6,3.180001220703126,0,1
1435,6,,0,1
1436,32,-4.429999389648437,1,0
1437,13,,0,1
1438,-18,,1,0
1439,-5,-9.120001831054687,0,0
1440,38,,0,1
1441,-67,28.369999237060547,0,0
1442,-42,29.75000030517578,1,0
1443,8,-17.389998474121093,0,0
1444,27,,1,1
1445,4,,0,1
1446,-10,,1,0
1447,17,,0,1
1448,33,,1,1
1449,7,,0,1
1450,42,-14.429999389648437,0,0
1451,91,,1,1
1452,5,,0,1
1453,50,,1,1
1454,5,,0,1
1455,38,5.850000000000001,1,1
1456,8,10.639999694824219,1,1
1457,62,42.04000026702881,1,1
1458,14,1.860001525878907,0,1
1459,-35,0.4100001525878909,0,0
1460,25,,0,1
1461,40,,0,1
1462,48,-20.139999084472656,1,0
1463,49,,0,1
1464,20,,0,1
1465,-5,3.7700013732910165,0,0
1466,110,,1,1
1467,63,,0,1
1468,39,,1,1
1469,20,,1,1
1470,31,,1,1
1471,-42,24.209999389648438,1,0
1472,63,-2.089999847412109,1,0
1473,-24,,0,0
1474,41,-5.549998931884765,1,0
1475,18,,1,1
1476,15,,0,1
1477,55,,1,1
1478,26,,1,1
1479,32,24.699999160766602,1,1
1480,38,-2.039999999999999,1,0
1481,79,,1,1
1482,84,,1,1
1483,-19,,0,0
1484,88,,0,1
1485,35,,0,1
1486,50,-6.639998474121093,1,0
1487,33,30.11999984741211,0,1
1488,9,-5.109999694824218,0,0
1489,107,,1,1
1490,60,-9.069998779296874,0,0
1491,55,,1,1
1492,5,-3.6200018310546866,1,0
1493,63,,1,1
1494,77,,1,1
1495,87,,1,1
1496,-23,,1,0
1497,43,,0,1
1498,65,-9.389998474121093,1,0
1499,17,,0,1
1500,24,,0,1
1501,58,,0,1
1502,33,,1,1
1503,39,26.500000915527345,1,1
1504,29,,0,1
1505,50,,1,1
1506,49,,1,1
1507,10,-13.090003051757812,0,0
1508,24,,1,1
1509,93,,0,1
1510,79,,1,1
1511,22,,1,1
1512,75,,1,1
1513,57,-19.690001525878905,1,0
1514,81,,1,1
1515,40,-30.819999389648437,1,0
1516,39,,0,1
1517,64,,1,1
1518,60,,0,1
1519,69,,0,1
1520,71,,1,1
1521,143,,1,1
1522,32,,0,1
1523,110,,1,1
1524,49,,0,1
1525,24,6.660000762939454,0,1
1526,72,,1,1
1527,33,-2.330000915527343,1,0
1528,7,,0,1
1529,-2,-12.609999694824218,0,0
1530,24,-14.309997253417968,1,0
1531,13,,1,1
1532,93,,1,1
1533,-67,40.09999938964844,1,0
1534,71,,0,1
1535,43,,0,1
1536,79,,1,1
1537,69,-5.370001831054687,1,0
1538,40,25.29999954223633,0,1
1539,93,-0.17000106811523352,1,0
1540,79,,1,1
1541,92,,1,1
1542,23,,0,1
1543,44,,1,1
1544,114,,1,1
1545,94,,1,1
1546,26,,1,1
1547,62,,1,1
1548,76,7.210000000000001,1,1
1549,55,-0.4799992370605466,0,0
1550,54,,1,1
1551,-17,,0,0
1552,21,-7.619998626708984,1,0
1553,40,22.989998168945313,1,1
1554,32,25.240000000000002,1,1
1555,127,,1,1
1556,91,-2.089999847412109,0,0
1557,18,-11.349998168945312,0,0
1558,28,,1,1
1559,-2,1.0299996948242196,1,0
1560,-2,-14.73000244140625,0,0
1561,-40,-8.37000244140625,0,0
1562,72,,0,1
1563,48,-3.2499990844726554,0,0
1564,71,,0,1
1565,32,4.579999999999998,1,1
1566,-2,18.540001220703125,0,0
1567,62,,1,1
1568,-3,-15.150001220703125,1,0
1569,93,-11.52999786376953,1,0
1570,90,,1,1
1571,89,,1,1
1572,39,,0,1
1573,7,-13.199996643066406,0,0
1574,53,,1,1
1575,34,-3.089999237060546,1,0
1576,-42,-3.4900013732910153,1,0
1577,85,-18.910003356933593,1,0
1578,73,,1,1
1579,8,18.520000762939453,1,1
1580,75,,1,1
1581,96,,1,1
1582,50,,1,1
1583,51,,0,1
1584,15,-12.370001831054687,0,0
1585,47,,1,1
1586,43,,0,1
1587,51,-16.849998474121094,1,0
1588,47,,0,1
1589,67,,1,1
1590,87,,1,1
1591,-13,,0,0
1592,62,,1,1
1593,48,33.580000228881836,1,1
1594,20,24.430001220703126,1,1
1595,34,,1,1
1596,35,,0,1
1597,-3,25.079998931884766,0,0
1598,31,,0,1
1599,60,,0,1
1600,31,23.349998779296875,1,1
1601,-12,39.53999931335449,1,0
1602,63,,0,1
1603,58,,1,1
1604,22,-4.7799984741210935,1,0
1605,82,,1,1
1606,40,-5.9799986267089835,1,0
1607,29,,1,1
1608,48,,1,1
1609,64,,1,1
1610,75,,1,1
1611,37,,1,1
1612,-38,22.770000762939453,0,0
1613,6,-1.7699995422363273,0,0
1614,98,,1,1
1615,-21,,0,0
1616,31,,1,1
1617,-87,32.88999969482422,1,0
1618,84,,0,1
1619,85,,1,1
1620,-3,34.97999984741211,0,0
1621,-2,7.189999542236329,1,0
1622,66,-4.280001678466796,0,0
1623,68,-6.060000457763671,0,0
1624,56,,1,1
1625,80,,1,1
1626,63,-21.70999816894531,1,0
1627,48,,1,1
1628,34,-7.609999694824218,1,0
1629,75,-7.330000915527343,1,0
1630,30,,1,1
1631,-29,,0,0
1632,67,,1,1
1633,13,-0.6399984741210929,0,0
1634,21,,1,1
1635,115,,1,1
1636,33,-0.5999981689453122,0,0
1637,9,-14.639999084472656,1,0
1638,-62,51.99999982833862,1,0
1639,-20,,0,0
1640,108,,1,1
1641,90,,1,1
1642,3,,0,1
1643,-13,,1,0
1644,-31,1.5000003051757815,1,0
1645,72,,1,1
1646,85,-3.1900015258789054,1,0
1647,-5,,0,0
1648,97,29.059999771118164,1,1
1649,45,,0,1
1650,70,,1,1
1651,48,-6.339999237060546,0,0
1652,-13,-16.359999694824218,1,0
1653,20,,0,1
1654,73,,1,1
1655,-4,32.490000076293946,0,0
1656,52,-6.409998931884765,1,0
1657,101,,1,1
1658,60,,1,1
1659,-19,,1,0
1660,84,,1,1
1661,7,,0,1
1662,72,,1,1
1663,34,-8.200003662109374,0,0
1664,24,,0,1
1665,100,,0,1
1666,38,,1,1
1667,54,,0,1
1668,3,-0.8100013732910156,1,0
1669,-35,-11.23000244140625,0,0
1670,43,-10.569998779296874,1,0
1671,13,-6.929999389648437,0,0
1672,37,,1,1
1673,65,,1,1
1674,44,-4.040000610351562,1,0
1675,40,,0,1
1676,46,,1,1
1677,7,,1,1
1678,75,,0,1
1679,77,13.71,1,1
1680,80,,1,1
1681,-32,34.740000076293946,0,0
1682,23,-2.0299984741210935,0,0
1683,34,49.80999990463257,0,1
1684,57,,1,1
1685,28,-17.389998474121093,0,0
1686,29,30.11999984741211,0,1
1687,82,,1,1
1688,17,12.989998779296876,1,1
1689,28,,0,1
1690,55,,0,1
1691,24,0.28000000000000114,1,1
1692,7,-20.48000244140625,0,0
1693,5,,0,1
1694,40,11.829999999999998,1,1
1695,63,,1,1
1696,27,-5.27000015258789,0,0
1697,55,,1,1
1698,-13,-1.139998474121093,0,0
1699,41,,0,1
1700,62,,0,1
1701,75,,0,1
1702,43,,1,1
1703,107,,0,1
1704,79,-1.4799986267089835,1,0
1705,64,,1,1
1706,50,6.660000762939454,1,1
1707,49,,1,1
1708,86,,1,1
1709,100,,1,1
1710,21,,0,1
1711,0,,0,1
1712,15,-7.480002441406249,0,0
1713,22,,0,1
1714,74,,1,1
1715,-10,18.140000305175782,0,0
1716,-8,-15.580001525878906,0,0
1717,43,,0,1
1718,-45,,0,0
1719,97,,1,1
1720,84,,1,1
1721,58,,0,1
1722,72,,0,1
1723,39,,1,1
1724,-13,,0,0
1725,93,,0,1
1726,29,-8.779998474121093,0,0
1727,44,,0,1
1728,115,,1,1
1729,2,,0,1
1730,70,-2.2999983215332023,1,0
1731,116,,1,1
1732,58,-12.359999694824218,1,0
1733,85,,1,1
1734,49,,1,1
1735,-36,13.259999237060548,0,0
1736,65,,1,1
1737,87,,1,1
1738,78,,1,1
1739,37,9.599999389648438,1,1
1740,17,,1,1
1741,28,,0,1
1742,93,,1,1
1743,57,32.039999923706056,1,1
1744,65,,0,1
1745,33,,0,1
1746,58,-16.499999084472655,1,0
1747,55,,0,1
1748,102,,1,1
1749,39,,1,1
1750,18,-1.7299986267089835,1,0
1751,68,2.719999999999999,1,1
1752,60,,1,1
1753,-18,29.209999389648438,1,0
1754,66,33.45,1,1
1755,78,-9.770003356933593,1,0
1756,25,11.750000305175782,1,1
1757,-35,,0,0
1758,60,24.820000610351563,1,1
1759,126,,1,1
1760,87,,1,1
1761,-22,0.05000015258789148,0,0
1762,20,,0,1
1763,-5,-0.610000305175781,0,0
1764,86,-7.309996643066405,1,0
1765,-10,-14.73000244140625,0,0
1766,80,,0,1
1767,57,27.49000068664551,1,1
1768,45,-9.120001831054687,0,0
1769,63,,1,1
1770,43,,1,1
1771,49,32.620000000000005,1,1
1772,89,,1,1
1773,47,,0,1
1774,26,-7.179999389648437,1,0
1775,38,,0,1
1776,20,-14.650001220703125,0,0
1777,34,,0,1
1778,14,,0,1
1779,67,-2.9299993896484366,0,0
1780,-47,,1,0
1781,20,,0,1
1782,-30,0.7200015258789065,0,0
1783,41,,1,1
1784,31,-18.09000305175781,1,0
1785,55,,1,1
1786,34,,0,1
1787,48,25.640000305175782,1,1
1788,81,,1,1
1789,95,,1,1
1790,35,-14.709998168945312,0,0
1791,23,-16.319998779296874,0,0
1792,109,,0,1
1793,41,7.110001525878907,1,1
1794,66,,1,1
1795,45,,1,1
1796,-5,,1,0
1797,32,,0,1
1798,57,,1,1
1799,44,4.5799989318847665,0,1
1800,61,13.96,0,1
1801,33,,0,1
1802,6,30.699999160766602,1,1
1803,41,,0,1
1804,100,-15.98999755859375,1,0
1805,40,,0,1
1806,32,,0,1
1807,36,10.719998321533204,1,1
1808,56,,1,1
1809,23,-12.440001525878905,0,0
1810,61,,1,1
1811,142,,1,1
1812,93,8.71,1,1
1813,-2,3.2300004577636727,0,0
1814,-25,46.870000190734864,1,0
1815,70,-13.400000610351562,1,0
1816,53,,1,1
1817,-30,13.860000915527344,1,0
1818,54,,1,1
1819,17,-2.1200018310546866,0,0
1820,24,-1.4799986267089835,0,0
1821,8,-8.520003356933593,0,0
1822,71,,0,1
1823,72,-3.4400015258789054,1,0
1824,-47,1.8400010681152352,0,0
1825,57,,1,1
1826,85,,0,1
1827,35,,1,1
1828,56,,0,1
1829,-13,,0,0
1830,63,13.950001068115235,1,1
1831,88,,1,1
1832,62,,1,1
1833,36,,0,1
1834,58,,0,1
1835,42,,1,1
1836,28,-2.4900007629394523,1,0
1837,-29,18.619999237060547,0,0
1838,49,,0,1
1839,10,-16.819999389648437,0,0
1840,-6,5.000000915527345,0,0
1841,57,,0,1
1842,96,,1,1
1843,5,,1,1
1844,35,3.240000000000002,1,1
1845,80,,1,1
1846,54,,0,1
1847,85,-5.179999389648437,1,0
1848,25,-0.8300009155273429,0,0
1849,51,,1,1
1850,-61,50.93999988555908,0,0
1851,30,,0,1
1852,63,-1.4900013732910153,1,0
1853,26,,1,1
1854,90,,1,1
1855,99,-10.709998168945312,1,0
1856,4,17.530000686645508,1,1
1857,62,,0,1
1858,79,,1,1
1859,52,,1,1
1860,26,-18.629996337890624,0,0
1861,18,,1,1
1862,92,,1,1
1863,57,,1,1
1864,45,-4.560000457763671,1,0
1865,37,,0,1
1866,29,24.930000610351563,1,1
1867,63,,0,1
1868,77,,1,1
1869,27,,0,1
1870,38,,1,1
1871,48,,1,1
1872,47,-12.639998474121093,1,0
1873,10,-18.220000915527343,1,0
1874,13,5.979999542236328,0,1
1875,-2,-6.339999237060546,0,0
1876,3,-9.760001831054687,0,0
1877,58,,0,1
1878,67,12.480000457763673,1,1
1879,130,,1,1
1880,54,,1,1
1881,2,,0,1
1882,4,-33.41999786376953,0,0
1883,16,-5.7200009155273435,1,0
1884,69,,1,1
1885,76,-18.150001220703125,1,0
1886,42,,1,1
1887,39,,0,1
1888,10,,0,1
1889,26,,1,1
1890,70,-12.300002136230468,1,0
1891,5,-10.279998474121093,1,0
1892,123,,1,1
1893,18,,1,1
1894,-12,29.24000068664551,0,0
1895,30,,1,1
1896,95,,1,1
1897,30,,0,1
1898,-33,4.439998931884766,1,0
1899,31,-12.29,0,0
1900,40,,0,1
1901,18,,1,1
1902,-58,43.620000190734864,0,0
1903,45,-14.550002746582031,0,0
1904,33,,1,1
1905,97,18.590001068115235,1,1
1906,44,25.62,1,1
1907,32,-9.120001831054687,1,0
1908,2,-12.91000274658203,1,0
1909,77,,1,1
1910,48,,1,1
1911,22,-23.139999084472656,0,0
1912,30,0.6700000000000017,1,1
1913,2,,0,1
1914,70,,1,1
1915,12,-7.739996948242187,0,0
1916,43,-12.299999237060547,0,0
1917,37,,0,1
1918,-13,,1,0
1919,35,,0,1
1920,27,-11.819999389648437,0,0
1921,29,,1,1
1922,86,,1,1
1923,37,,0,1
1924,22,,0,1
1925,40,3.950000000000003,1,1
1926,-52,,0,0
1927,-29,1.2900018310546884,0,0
1928,22,-7.059996643066405,0,0
1929,22,-14.069998779296874,1,0
1930,35,,1,1
1931,46,,1,1
1932,24,-9.120001831054687,1,0
1933,27,,0,1
1934,31,-3.4000012207031247,0,0
1935,27,,0,1
1936,48,,0,1
1937,15,,1,1
1938,9,,0,1
1939,72,,0,1
1940,129,,1,1
1941,12,,0,1
1942,49,36.5800008392334,1,1
1943,25,,0,1
1944,15,14.559998474121095,0,1
1945,-40,,1,0
1946,90,-5.909998931884765,1,0
1947,98,,1,1
1948,58,,1,1
1949,-17,26.019999465942384,0,0
1950,102,,1,1
1951,5,,0,1
1952,66,-23.330001525878906,0,0
1953,30,13.530000000000001,1,1
1954,26,,0,1
1955,-25,-9.169997253417968,1,0
1956,92,,1,1
1957,8,,0,1
1958,54,8.899998626708985,1,1
1959,42,,1,1
1960,-17,,0,0
1961,60,,1,1
1962,52,,1,1
1963,49,-6.060000457763671,1,0
1964,45,,1,1
1965,-3,,0,0
1966,61,,1,1
1967,17,-0.11999862670898409,0,0
1968,41,,0,1
1969,8,,0,1
1970,28,,0,1
1971,57,,1,1
1972,16,19.410000762939454,0,1
1973,101,-6.080001525878906,0,0
1974,63,-7.860000305175781,1,0
1975,55,23.97999984741211,0,1
1976,78,,1,1
1977,18,,1,1
1978,55,,1,1
1979,37,-8.550002746582031,1,0
1980,10,11.790001831054688,1,1
1981,45,-14.709998168945312,1,0
1982,117,-20.610000610351562,1,0
1983,86,-9.169997253417968,1,0
1984,-46,-1.5699987792968741,1,0
1985,37,-3.1900015258789054,1,0
1986,48,,1,1
1987,39,-0.7200003051757804,0,0
1988,58,,1,1
1989,42,,0,1
1990,95,4.100000000000001,1,1
1991,30,-9.050002136230468,0,0
1992,54,,0,1
1993,31,26.699999160766602,1,1
1994,64,,1,1
1995,29,-11.660003356933593,0,0
1996,37,,0,1
1997,70,,1,1
1998,2,,1,1
1999,31,,1,1
2000,31,,0,1
2001,5,24.189999999999998,0,1
2002,-17,-5.299999237060547,0,0
2003,32,-7.669997253417968,0,0
2004,84,,1,1
2005,84,,1,1
2006,16,,0,1
2007,44,,1,1
2008,13,,0,1
2009,48,-4.139998474121093,0,0
2010,70,-17.480003051757812,1,0
2011,93,,1,1
2012,46,,1,1
2013,40,33.71,1,1
2014,67,,1,1
2015,91,,1,1
2016,-65,,0,0
2017,62,-0.13000015258788977,1,0
2018,63,,1,1
2019,20,13.420000000000002,1,1
2020,99,,1,1
2021,70,,1,1
2022,42,-1.780001678466796,0,0
2023,57,,1,1
2024,37,,0,1
2025,49,,1,1
2026,30,,1,1
2027,57,,1,1
2028,-2,,0,0
2029,47,1.7799996948242196,0,1
2030,43,-12.609999694824218,1,0
2031,49,,1,1
2032,26,,0,1
2033,46,,0,1
2034,35,22.020001373291016,1,1
2035,6,,1,1
2036,49,,0,1
2037,63,,1,1
2038,-48,,0,0
2039,64,8.930001220703126,1,1
2040,20,,1,1
2041,36,22.259999237060548,0,1
2042,70,,1,1
2043,67,-3.560001068115234,1,0
2044,22,,0,1
2045,102,,1,1
2046,7,22.329998321533203,1,1
2047,67,,1,1
2048,41,-11.52999786376953,1,0
2049,11,1.8499987792968753,1,1
2050,40,,0,1
2051,-75,,1,0
2052,-13,30.330000228881836,1,0
2053,50,,1,1
2054,-47,21.430000610351563,1,0
2055,68,,0,1
2056,-12,,0,0
2057,62,,1,1
2058,70,,1,1
2059,27,,0,1
2060,24,0.4199990844726571,1,1
2061,15,22.35,1,1
2062,63,,1,1
2063,32,37.769999999999996,1,1
2064,36,,1,1
2065,17,-24.48999755859375,0,0
2066,66,,1,1
2067,43,,0,1
2068,-26,45.42000003814697,0,0
2069,41,,1,1
2070,16,9.11999984741211,0,1
2071,21,3.680001220703126,1,1
2072,131,,1,1
2073,56,,1,1
2074,107,14.020001373291016,1,1
2075,62,,1,1
2076,-88,40.82,1,0
2077,10,,0,1
2078,81,,1,1
2079,53,,1,1
2080,5,-13.16000274658203,0,0
2081,53,,0,1
2082,45,-17.569998779296874,0,0
2083,-6,,1,0
2084,27,-11.29,0,0
2085,65,,1,1
2086,-1,-19.520003356933593,0,0
2087,49,,1,1
2088,92,-6.339999237060546,1,0
2089,28,,1,1
2090,28,-3.330000915527343,1,0
2091,72,-5.859999694824218,1,0
2092,58,,0,1
2093,87,-17.690001525878905,0,0
2094,41,-9.069999389648437,0,0
2095,100,20.070000610351563,1,1
2096,48,,1,1
2097,87,-16.43,1,0
2098,15,,0,1
2099,5,,0,1
2100,54,,1,1
2101,-6,,1,0
2102,10,-2.1000013732910148,0,0
2103,23,28.35,0,1
2104,48,,1,1
2105,112,-5.859999694824218,1,0
2106,17,,0,1
2107,89,,1,1
2108,48,,1,1
2109,97,,1,1
2110,17,-9.919997253417968,1,0
2111,70,,1,1
2112,53,,1,1
2113,86,20.68999954223633,1,1
2114,107,,1,1
2115,41,,0,1
2116,16,,1,1
2117,30,32.72000022888184,1,1
2118,68,19.29000183105469,1,1
2119,67,,0,1
2120,27,,0,1
2121,-7,,0,0
2122,43,,1,1
2123,-6,-10.590003662109375,0,0
2124,57,,1,1
2125,-10,,1,0
2126,52,,0,1
2127,34,,0,1
2128,71,,1,1
2129,31,32.67000038146973,1,1
2130,22,,0,1
2131,44,,1,1
2132,7,,0,1
2133,33,,0,1
2134,76,,1,1
2135,125,,1,1
2136,34,-8.249999694824218,0,0
2137,99,,1,1
2138,53,-11.73000244140625,1,0
2139,43,,1,1
2140,37,,1,1
2141,-12,-2.2999983215332023,0,0
2142,18,-4.889998474121093,0,0
2143,7,,1,1
2144,52,,1,1
2145,51,,0,1
2146,24,,0,1
2147,40,23.739998168945313,0,1
2148,12,,0,1
2149,106,,1,1
2150,-74,,0,0
2151,10,29.59,1,1
2152,88,,1,1
2153,50,-2.310001068115234,1,0
2154,28,,1,1
2155,90,,1,1
2156,17,,1,1
2157,120,29.000000915527345,1,1
2158,1,,0,1
2159,-28,,0,0
2160,43,,1,1
2161,82,,0,1
2162,52,-7.639999084472656,0,0
2163,65,,1,1
2164,55,,1,1
2165,76,-4.659999542236328,0,0
2166,102,,0,1
2167,108,,1,1
2168,56,-2.9900007629394523,1,0
2169,65,,1,1
2170,25,,0,1
2171,-20,-17.830000915527343,0,0
2172,29,-11.23000244140625,1,0
2173,56,,1,1
2174,3,,0,1
2175,73,,1,1
2176,47,,1,1
2177,87,,0,1
2178,33,,1,1
2179,-47,,1,0
2180,39,-11.52999786376953,1,0
2181,57,,0,1
2182,56,,0,1
2183,23,,1,1
2184,78,,1,1
2185,77,28.470000228881837,1,1
2186,58,,0,1
2187,70,-6.339999237060546,1,0
2188,85,-8.34999755859375,1,0
2189,28,,1,1
2190,73,9.240000000000002,1,1
2191,73,-4.679999389648437,1,0
2192,12,,0,1
2193,25,22.72999984741211,1,1
2194,32,,0,1
2195,18,,0,1
2196,22,,1,1
2197,47,,1,1
2198,44,,1,1
2199,29,,0,1
2200,73,,0,1
2201,42,,0,1
2202,73,,1,1
2203,9,,0,1
2204,53,-9.900000610351562,1,0
2205,20,,0,1
2206,62,,1,1
2207,12,24.43999954223633,1,1
2208,-10,1.5000009155273446,0,0
2209,41,,0,1
2210,24,,1,1
2211,-24,,0,0
2212,25,-1.2600018310546872,0,0
2213,75,,1,1
2214,90,-11.23000244140625,1,0
2215,75,-17.279998779296875,1,0
2216,93,,0,1
2217,39,2.8499993896484384,0,1
2218,-11,2.660000762939454,0,0
2219,37,,0,1
2220,23,,1,1
2221,47,-0.6700010681152335,1,0
2222,23,2.210000000000001,1,1
2223,11,-1.5399999999999991,1,0
2224,64,-18.950003662109374,1,0
